Baseline 100%T,,Illy,,Mucilago,,Cafeina,,Ox,,Mi,,Ch,,Go,,Verde,,C2,,C1,,C3,,C4,,OFL1,,OFL2,,OFL3,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,
2077,36.6505394,2077,65.99236298,2077,76.84505463,2077,70.1159668,2077,64.22829437,2077,65.99665833,2077,65.33430481,2077,70.96164703,2077,73.35571289,2077,82.9058075,2077,88.48565674,2077,98.91680145,2077,74.96421051,2077,136.3280945,2077,166.0246124,2077,87.46279144,
2076,36.48971176,2076,66.24663544,2076,77.27415466,2076,70.3510437,2076,64.42797852,2076,66.06460571,2076,65.42747498,2076,71.51725769,2076,73.77565765,2076,83.19758606,2076,88.86198425,2076,99.68148804,2076,75.55039215,2076,137.285965,2076,166.6506958,2076,87.88582611,
2075,36.64712906,2075,66.10258484,2075,77.03109741,2075,70.4132843,2075,64.49077606,2075,66.15531158,2075,65.38172913,2075,71.19156647,2075,73.22961426,2075,82.67605591,2075,88.77669525,2075,99.28199005,2075,75.37641144,2075,136.4230347,2075,165.9650879,2075,87.4135437,
2074,36.64890289,2074,66.12198639,2074,77.25695801,2074,70.71191406,2074,64.75533295,2074,66.18848419,2074,65.40929413,2074,71.07901764,2074,73.1205368,2074,82.9307251,2074,88.39206696,2074,99.32315063,2074,74.99682617,2074,136.2874146,2074,166.3137512,2074,87.70303345,
2073,36.6196022,2073,66.47221375,2073,77.36743927,2073,70.64714813,2073,64.90119171,2073,66.3567276,2073,65.16339111,2073,71.49982452,2073,73.38784027,2073,82.89976501,2073,88.72047424,2073,99.40078735,2073,75.04452515,2073,136.456955,2073,166.2761383,2073,87.65792847,
2072,36.72410202,2072,66.080513,2072,76.78972626,2072,70.53025055,2072,64.04833221,2072,66.04911041,2072,64.84306335,2072,71.27629852,2072,73.24098206,2072,82.63222504,2072,88.67549896,2072,98.9000473,2072,75.09647369,2072,136.3389282,2072,165.916214,2072,87.50655365,
2071,36.61096573,2071,66.33960724,2071,77.5308075,2071,70.82885742,2071,64.52850342,2071,66.45803833,2071,65.60089111,2071,71.5878067,2071,73.25955963,2071,83.23441315,2071,88.88176727,2071,99.55793762,2071,75.22724152,2071,136.5697327,2071,166.1658783,2071,87.68756104,
2070,36.60355377,2070,66.20265961,2070,77.26148987,2070,71.02718353,2070,64.74182129,2070,66.22789764,2070,65.56051636,2070,71.46324921,2070,73.65322876,2070,82.9923172,2070,88.55077362,2070,99.53425598,2070,75.17494965,2070,136.706131,2070,166.312149,2070,87.97940063,
2069,36.68980789,2069,66.45371246,2069,77.07396698,2069,70.87899017,2069,64.69423676,2069,66.06234741,2069,65.07843018,2069,71.02924347,2069,73.31839752,2069,83.30995941,2069,88.621521,2069,99.14514923,2069,75.1548233,2069,136.6902161,2069,166.1058502,2069,87.74938965,
2068,36.59593964,2068,66.75117493,2068,77.23068237,2068,71.02854919,2068,64.81018829,2068,66.44064331,2068,65.78936768,2068,71.65505981,2068,73.91507721,2068,83.48182678,2068,88.66912079,2068,99.25517273,2068,75.21511078,2068,136.5898743,2068,166.3578033,2068,87.75281525,
2067,36.59146118,2067,66.6596756,2067,77.50323486,2067,71.12966919,2067,64.72029114,2067,66.2388382,2067,65.54668427,2067,71.48751831,2067,73.5062027,2067,83.38605499,2067,88.98389435,2067,99.50902557,2067,75.61031342,2067,136.5140991,2067,166.4618225,2067,88.14160919,
2066,36.60615921,2066,66.72606659,2066,77.66040039,2066,71.67288208,2066,64.9355545,2066,66.64622498,2066,65.67475891,2066,71.64318085,2066,73.68051147,2066,83.40190887,2066,89.09117889,2066,99.46580505,2066,75.15810394,2066,136.6236267,2066,166.3795929,2066,87.42133331,
2065,36.62910461,2065,66.69642639,2065,77.34577942,2065,71.44721985,2065,64.7077179,2065,66.39118958,2065,65.19166565,2065,71.24944305,2065,73.77050781,2065,83.32713318,2065,89.12880707,2065,99.64251709,2065,74.98805237,2065,136.6079865,2065,166.3975677,2065,87.62509155,
2064,36.53337479,2064,66.86287689,2064,77.79286957,2064,71.65471649,2064,65.0887146,2064,66.60522461,2064,65.7070694,2064,72.00740814,2064,73.84151459,2064,83.54801178,2064,89.21139526,2064,100.040451,2064,75.4877243,2064,137.1266327,2064,166.8990784,2064,87.76271057,
2063,36.55051422,2063,66.58261108,2063,78.11590576,2063,72.13396454,2063,65.10250854,2063,66.88920593,2063,65.59197998,2063,71.81389618,2063,73.50766754,2063,83.64463806,2063,89.24079895,2063,99.90467072,2063,75.48985291,2063,136.7540894,2063,166.7539978,2063,87.80423737,
2062,36.63705444,2062,66.78569031,2062,78.04185486,2062,71.97719574,2062,64.7416153,2062,66.41395569,2062,65.75428009,2062,71.6157608,2062,73.82852173,2062,83.26306152,2062,88.96953583,2062,99.63613892,2062,75.40560913,2062,136.6315308,2062,166.5553894,2062,87.62352753,
2061,36.51690674,2061,66.96092224,2061,78.01343536,2061,72.08269501,2061,64.83605194,2061,66.8154068,2061,65.84209442,2061,72.13084412,2061,74.31367493,2061,84.01361847,2061,89.04361725,2061,100.0442657,2061,75.58310699,2061,137.0657043,2061,167.1632996,2061,88.11405182,
2060,36.62762451,2060,66.90532684,2060,77.94814301,2060,72.10135651,2060,64.96520233,2060,66.76338959,2060,65.60029602,2060,71.66425323,2060,74.02456665,2060,83.51480103,2060,88.76568604,2060,100.1068802,2060,75.45658875,2060,136.6029663,2060,166.4390869,2060,87.61800385,
2059,36.49779129,2059,66.8872757,2059,78.34783173,2059,72.89098358,2059,65.17515564,2059,66.49986267,2059,65.90844727,2059,71.89065552,2059,74.24197388,2059,83.69245911,2059,89.25808716,2059,99.91148376,2059,75.38194275,2059,137.0006561,2059,166.9565125,2059,88.25016785,
2058,36.51753235,2058,67.48169708,2058,78.06706238,2058,72.69948578,2058,65.31326294,2058,66.86130524,2058,66.17382813,2058,72.15619659,2058,74.32012939,2058,83.73874664,2058,89.18915558,2058,100.0718079,2058,75.65566254,2058,137.097641,2058,167.2091064,2058,88.03129578,
2057,36.56251907,2057,67.22714233,2057,78.26877594,2057,72.81971741,2057,65.09512329,2057,67.08383942,2057,65.80198669,2057,72.01141357,2057,74.00941467,2057,83.60832977,2057,89.06272888,2057,100.4845734,2057,75.17839813,2057,136.7896729,2057,166.6881866,2057,87.78085327,
2056,36.57764435,2056,67.14722443,2056,78.56006622,2056,72.76921082,2056,65.50366211,2056,67.08124542,2056,65.71459198,2056,72.16312408,2056,74.21187592,2056,83.79088593,2056,89.02345276,2056,100.076004,2056,75.57808685,2056,136.8778687,2056,166.6657562,2056,87.91716003,
2055,36.47633362,2055,67.60900116,2055,78.81931305,2055,73.13410187,2055,65.69435883,2055,66.95909119,2055,65.84854889,2055,72.3471756,2055,74.52973938,2055,83.92666626,2055,89.35402679,2055,100.4781952,2055,75.81674194,2055,137.2232971,2055,167.3222656,2055,88.17163849,
2054,36.59804916,2054,67.28755188,2054,78.64178467,2054,72.82265472,2054,65.39632416,2054,66.95433807,2054,65.99599457,2054,71.97201538,2054,74.25068665,2054,83.73258972,2054,89.25473785,2054,100.4655151,2054,75.32097626,2054,136.7520905,2054,166.821106,2054,87.67679596,
2053,36.57936859,2053,67.64376831,2053,78.89244843,2053,73.30838013,2053,65.75816345,2053,67.01628113,2053,66.44538879,2053,72.28847504,2053,74.717659,2053,83.85444641,2053,89.18505859,2053,100.3556213,2053,75.17469788,2053,136.7598724,2053,166.9262695,2053,87.8523941,
2052,36.64836121,2052,67.64165497,2052,78.82936096,2052,73.25810242,2052,65.65951538,2052,67.04885864,2052,66.2702179,2052,72.36480713,2052,74.30447388,2052,83.29768372,2052,89.07310486,2052,100.0318069,2052,75.28317261,2052,136.2288513,2052,166.5473785,2052,87.67151642,
2051,36.57672501,2051,67.81061554,2051,79.33216858,2051,73.26129913,2051,65.46520233,2051,66.93032074,2051,66.43978119,2051,72.80706024,2051,74.34233856,2051,83.82164001,2051,89.60555267,2051,100.1031647,2051,75.52574921,2051,136.9125061,2051,167.0088501,2051,87.85411835,
2050,36.65542603,2050,67.92490387,2050,79.4668045,2050,73.35871124,2050,65.64565277,2050,67.24162292,2050,66.3092041,2050,72.5579834,2050,74.46385193,2050,83.79455566,2050,88.98724365,2050,100.0531082,2050,75.53556824,2050,136.3195953,2050,166.7177429,2050,87.93386078,
2049,36.63044739,2049,67.89543915,2049,79.541008,2049,73.85133362,2049,65.95539093,2049,67.5286026,2049,66.32102966,2049,72.77207184,2049,74.84815979,2049,83.74046326,2049,89.24063873,2049,100.098587,2049,75.41062927,2049,136.503952,2049,166.8418121,2049,87.77711487,
2048,36.63014984,2048,67.94017792,2048,79.31427765,2048,73.88576508,2048,66.06485748,2048,67.58294678,2048,66.72886658,2048,72.93214417,2048,74.90481567,2048,84.11535645,2048,89.48686981,2048,100.2443695,2048,75.32821655,2048,136.6009827,2048,166.9631042,2048,87.86914063,
2047,36.73337936,2047,67.96344757,2047,79.43003845,2047,73.92504883,2047,65.80182648,2047,67.47228241,2047,66.56694794,2047,72.70310974,2047,74.83711243,2047,83.66373444,2047,89.09545135,2047,100.2198181,2047,74.94559479,2047,136.0701447,2047,166.32724,2047,87.7091217,
2046,36.72219849,2046,68.21041107,2046,79.95425415,2046,74.15683746,2046,65.85456848,2046,67.48731995,2046,66.79209137,2046,72.8939209,2046,74.79977417,2046,84.05358124,2046,89.0708313,2046,100.2040405,2046,75.25366211,2046,136.2814026,2046,166.5910187,2046,87.72573853,
2045,36.89466858,2045,67.84614563,2045,79.53792572,2045,73.97196198,2045,66.1019516,2045,67.35491943,2045,66.1893158,2045,72.77631378,2045,74.76820374,2045,83.50443268,2045,88.68271637,2045,99.82078552,2045,74.17349243,2045,135.3820038,2045,165.9443359,2045,87.54983521,
2044,36.77804947,2044,68.51026154,2044,79.99907684,2044,74.45616913,2044,66.58424377,2044,67.66679382,2044,67.02278137,2044,73.32902527,2044,75.07558441,2044,84.04247284,2044,89.03587341,2044,100.3741302,2044,75.19286346,2044,135.9734192,2044,166.4182281,2044,87.59614563,
2043,36.84108734,2043,68.6728363,2043,80.0515213,2043,74.32014465,2043,66.24700928,2043,67.73420715,2043,66.92515564,2043,73.28787231,2043,74.90501404,2043,83.82750702,2043,88.86011505,2043,100.3898773,2043,74.68729401,2043,135.832077,2043,166.0618591,2043,87.29247284,
2042,36.96056747,2042,68.34753418,2042,80.12216949,2042,74.61846161,2042,66.62955475,2042,67.86676025,2042,67.0460434,2042,72.9094162,2042,74.9899292,2042,83.79476166,2042,88.70728302,2042,100.0838013,2042,74.39046478,2042,135.5749512,2042,165.4404144,2042,87.21995544,
2041,37.0015564,2041,68.57803345,2041,80.12384796,2041,74.55939484,2041,66.5869751,2041,67.61972809,2041,66.43061829,2041,73.01813507,2041,75.03516388,2041,83.73806763,2041,88.81412506,2041,99.8311615,2041,74.28219604,2041,135.1625366,2041,165.7020264,2041,86.83534241,
2040,37.00315475,2040,69.03898621,2040,80.34473419,2040,74.52231598,2040,66.77130127,2040,67.95928955,2040,67.27171326,2040,73.38308716,2040,75.3924408,2040,83.78686523,2040,88.53944397,2040,99.93904877,2040,74.26732635,2040,134.92276,2040,165.4788818,2040,87.14077759,
2039,36.99586105,2039,69.18081665,2039,80.75350189,2039,74.83687592,2039,66.52735138,2039,68.48309326,2039,67.27540588,2039,73.41277313,2039,75.19017792,2039,84.12823486,2039,88.48104095,2039,100.0906448,2039,74.02936554,2039,135.288208,2039,165.6656342,2039,87.04129028,
2038,37.03534698,2038,69.06289673,2038,80.76902008,2038,75.00517273,2038,67.03528595,2038,68.18084717,2038,67.16053772,2038,73.33822632,2038,75.44475555,2038,83.93681335,2038,88.67105103,2038,99.80857849,2038,74.11425781,2038,135.1993713,2038,165.2690277,2038,86.98862457,
2037,37.13753891,2037,69.27984619,2037,80.45851135,2037,75.00728607,2037,66.9002533,2037,68.33972168,2037,67.18552399,2037,73.41040039,2037,75.24276733,2037,84.10113525,2037,88.54537964,2037,99.63243866,2037,73.76319885,2037,134.738678,2037,165.278656,2037,86.7709198,
2036,37.09578705,2036,69.33036804,2036,80.76712799,2036,74.92835236,2036,67.09275818,2036,68.33074951,2036,67.21453094,2036,73.81484222,2036,75.89136505,2036,83.98505402,2036,88.80082703,2036,100.1671524,2036,73.74952698,2036,134.6989136,2036,165.2903748,2036,86.96088409,
2035,37.0918541,2035,69.3632431,2035,81.05063629,2035,75.402771,2035,67.11972809,2035,68.7477951,2035,67.60087585,2035,73.71606445,2035,75.74287415,2035,84.18448639,2035,88.8888092,2035,99.93106079,2035,73.6076889,2035,134.6742554,2035,165.2692413,2035,86.9335556,
2034,37.19116592,2034,69.75601196,2034,81.05447388,2034,75.22524261,2034,67.27470398,2034,68.84659576,2034,67.64214325,2034,73.82958221,2034,75.83488464,2034,84.02596283,2034,88.55332947,2034,99.63040924,2034,73.15116119,2034,134.6198273,2034,164.9175415,2034,86.85748291,
2033,37.27551651,2033,69.73748779,2033,81.09546661,2033,75.24521637,2033,67.11697388,2033,68.62314606,2033,67.59459686,2033,73.88005829,2033,75.77697754,2033,84.1831665,2033,88.26739502,2033,99.78649902,2033,72.90206909,2033,134.1065369,2033,164.4794769,2033,86.32762909,
2032,37.2352066,2032,69.73602295,2032,81.366745,2032,75.17861938,2032,67.56577301,2032,68.82303619,2032,67.71852875,2032,73.9774704,2032,76.04692078,2032,84.36530304,2032,88.59246826,2032,99.98875427,2032,72.69843292,2032,134.1557312,2032,164.7446136,2032,86.80103302,
2031,37.33616257,2031,69.83240509,2031,81.38858795,2031,75.26436615,2031,67.57453918,2031,68.83383942,2031,67.73690033,2031,73.91060638,2031,76.05744171,2031,84.20032501,2031,88.40535736,2031,99.49648285,2031,72.57202148,2031,133.7728577,2031,164.5764008,2031,86.41094208,
2030,37.36268234,2030,70.36791229,2030,81.29756927,2030,75.40216064,2030,67.54071045,2030,68.9499588,2030,67.83580017,2030,74.24913025,2030,75.7236557,2030,84.27013397,2030,88.3453064,2030,99.37750244,2030,72.34561157,2030,133.6894226,2030,164.4253693,2030,86.38349152,
2029,37.32371902,2029,70.31581879,2029,81.61412811,2029,75.54088593,2029,67.84117889,2029,69.21138,2029,67.93480682,2029,74.41702271,2029,76.10342407,2029,84.09561157,2029,88.58365631,2029,99.89554596,2029,72.24832153,2029,133.8010254,2029,164.503067,2029,86.60067749,
2028,37.47003937,2028,70.0549469,2028,81.57085419,2028,75.60050964,2028,67.62689972,2028,68.86296844,2028,67.79238129,2028,74.05573273,2028,76.05487061,2028,84.10480499,2028,88.14945984,2028,99.54965973,2028,71.95510864,2028,133.3786316,2028,164.1398621,2028,85.89480591,
2027,37.42240524,2027,70.57165527,2027,81.6993103,2027,75.82959747,2027,67.88020325,2027,69.26902008,2027,68.02626038,2027,74.20948792,2027,76.15309143,2027,84.60289001,2027,88.3095932,2027,99.6871109,2027,72.07808685,2027,133.4901733,2027,164.0134888,2027,86.42295074,
2026,37.47231293,2026,70.68534851,2026,81.88172913,2026,75.75222015,2026,67.90921783,2026,69.21060944,2026,68.15377045,2026,74.58456421,2026,76.05653381,2026,84.31307983,2026,88.39014435,2026,99.67893219,2026,71.88889313,2026,133.2229309,2026,164.1836853,2026,85.97073364,
2025,37.48118591,2025,70.52849579,2025,82.17482758,2025,75.75759125,2025,68.15090179,2025,69.19633484,2025,68.23117065,2025,74.579216,2025,76.18093109,2025,84.56153107,2025,88.26082611,2025,99.55319214,2025,71.77476501,2025,133.0401459,2025,164.2296906,2025,86.20137787,
2024,37.57530975,2024,70.89363098,2024,81.92990875,2024,75.73303223,2024,67.76789093,2024,69.36457825,2024,68.2277298,2024,74.63336182,2024,76.17247009,2024,84.59022522,2024,88.17011261,2024,99.15790558,2024,71.51076508,2024,132.5847626,2024,163.6268311,2024,85.73654938,
2023,37.64582443,2023,70.93436432,2023,82.12139893,2023,75.56461334,2023,68.05078125,2023,69.35218811,2023,68.17324066,2023,74.46582031,2023,76.10306549,2023,84.26793671,2023,88.23033142,2023,98.88378143,2023,71.38134003,2023,132.5416565,2023,163.3767548,2023,85.69974518,
2022,37.61194229,2022,71.05368042,2022,82.2915802,2022,75.82816315,2022,68.21733856,2022,69.54205322,2022,68.28360748,2022,74.62545776,2022,75.89893341,2022,84.67269897,2022,88.01048279,2022,99.09747314,2022,71.4124527,2022,132.6263428,2022,163.4828339,2022,85.66173553,
2021,37.65117645,2021,71.31383514,2021,82.37804413,2021,76.1645813,2021,68.19895935,2021,69.37516785,2021,68.33053589,2021,74.80455017,2021,76.06532288,2021,84.47023773,2021,88.08686829,2021,99.01454163,2021,71.28314972,2021,132.8126678,2021,163.6979828,2021,85.86320496,
2020,37.72008896,2020,71.31408691,2020,82.06044769,2020,75.6546402,2020,68.06185913,2020,69.42485809,2020,68.55328369,2020,74.79590607,2020,76.03804016,2020,84.34983826,2020,87.91155243,2020,98.80836487,2020,71.22558594,2020,132.1755676,2020,163.3810577,2020,85.70133209,
2019,37.73458862,2019,71.26528168,2019,82.24681854,2019,75.8657074,2019,68.33281708,2019,69.4230957,2019,68.38085175,2019,75.07276154,2019,76.05003357,2019,84.48484802,2019,88.04183197,2019,98.94062805,2019,71.29398346,2019,132.1886902,2019,163.0861816,2019,85.52308655,
2018,37.76507568,2018,71.36138153,2018,82.30319977,2018,75.88894653,2018,68.59326172,2018,69.58078766,2018,68.49040985,2018,74.87821198,2018,76.14381409,2018,84.54081726,2018,87.84629822,2018,98.61239624,2018,71.49537659,2018,132.1125488,2018,163.0133514,2018,85.63630676,
2017,37.72264862,2017,71.78043365,2017,82.55414581,2017,76.16108704,2017,68.69107056,2017,69.94411469,2017,68.57535553,2017,74.85600281,2017,76.1890564,2017,84.64287567,2017,87.8722229,2017,98.68125153,2017,71.63574982,2017,132.2730255,2017,163.3968353,2017,85.76673889,
2016,37.80906677,2016,71.42360687,2016,82.38832092,2016,75.96099091,2016,68.59055328,2016,69.50013733,2016,68.57297516,2016,75.24589539,2016,76.359375,2016,84.75405884,2016,87.983078,2016,98.56843567,2016,71.7882309,2016,131.8812561,2016,162.8482819,2016,85.46886444,
2015,37.88392639,2015,71.68084717,2015,82.46518707,2015,76.00745392,2015,68.34353638,2015,69.56761932,2015,68.61940765,2015,74.97099304,2015,76.14175415,2015,84.49909973,2015,87.47357941,2015,98.20506287,2015,71.75769806,2015,131.3497009,2015,162.9211731,2015,85.27489471,
2014,37.8896904,2014,71.67313385,2014,82.59475708,2014,76.09856415,2014,68.44290161,2014,69.58959198,2014,68.52205658,2014,75.19825745,2014,76.12654877,2014,84.55239868,2014,87.79495239,2014,98.72322845,2014,72.09636688,2014,131.3912811,2014,162.7091827,2014,85.16642761,
